Stock,Date,Stock Price,Dividend Amount,Dividend Yield
PPG,2021-02-18,134.37742614746094,0.54,0.00401853209636136,Quarterly
PPG,2021-05-07,177.50344848632812,0.54,0.0030421944170937756,Quarterly
PPG,2021-08-09,163.06739807128906,0.59,0.0036181358565742644,Quarterly
PPG,2021-11-09,160.82278442382812,0.59,0.0036686344047192313,Quarterly
PPG,2022-02-17,149.0500030517578,0.59,0.003958403139348623,Quarterly
PPL,2020-03-09,26.336925506591797,0.415,0.0157573441856807,Quarterly
PPL,2020-06-09,26.01972770690918,0.415,0.015949436699516362,Quarterly
PPL,2020-09-09,25.830820083618164,0.415,0.01606607915105227,Quarterly
PPL,2020-12-09,27.27227020263672,0.415,0.015216921690658419,Quarterly
PPL,2021-03-09,26.144601821899414,0.415,0.015873257616506705,Quarterly
PPL,2021-06-09,28.188207626342773,0.415,0.014722468540786869,Quarterly
PPL,2021-09-09,29.356321334838867,0.415,0.014136648637494479,Quarterly
PPL,2021-12-09,28.600000381469727,0.415,0.01451048931694712,Quarterly
PFG,2020-02-28,41.94152069091797,0.56,0.013351924078452945,Quarterly
PFG,2020-05-29,36.997596740722656,0.56,0.015136118270720464,Quarterly
PFG,2020-08-31,40.85711669921875,0.56,0.013706302481464828,Quarterly
PFG,2020-12-01,48.691314697265625,0.56,0.011501024432832744,Quarterly
PFG,2021-02-26,56.05887985229492,0.56,0.009989496784015298,Quarterly
PFG,2021-06-02,65.45999908447266,0.61,0.009318668019118475,Quarterly
PG,2020-01-23,119.0490951538086,0.746,0.00626632230204006,Quarterly
PG,2020-04-23,114.48323059082031,0.791,0.006909308864869029,Quarterly
PG,2020-07-23,121.72819519042969,0.791,0.00649808369180675,Quarterly
PG,2020-10-22,137.2388916015625,0.791,0.005763672314524831,Quarterly
PG,2021-01-21,127.87640380859375,0.791,0.0061856603442177974,Quarterly
PG,2021-04-22,132.2505645751953,0.87,0.006578421822202003,Quarterly
PG,2021-07-22,136.2158966064453,0.87,0.006386919747800084,Quarterly
PG,2021-10-21,138.58192443847656,0.8698,0.006276431818394524,Quarterly
PG,2022-01-20,162.0,0.8698,0.005369135802469136,Quarterly
PGR,2020-01-07,67.8350830078125,2.35,0.03464284107575062,Quarterly
PGR,2020-04-06,70.93986511230469,0.1,0.0014096446312900413,Quarterly
PGR,2020-07-06,74.23561096191406,0.1,0.001347062396392267,Quarterly
PGR,2020-10-06,89.00347900390625,0.1,0.001123551586063407,Quarterly
PGR,2021-01-07,92.97724151611328,4.6,0.049474472731080146,Quarterly
PGR,2021-04-06,93.7513427734375,0.1,0.0010666513891077081,Quarterly
PGR,2021-07-06,96.23583984375,0.1,0.0010391139118478268,Quarterly
PGR,2021-10-06,90.83815002441406,0.1,0.0011008590550679815,Quarterly
PGR,2021-12-17,100.87186431884766,1.5,0.014870350718002232,Quarterly
PGR,2022-01-06,105.25,0.1,0.0009501187648456057,Quarterly
PLD,2020-03-13,74.9521713256836,0.58,0.007738268148093709,Quarterly
PLD,2020-06-15,91.47319793701172,0.58,0.006340655110794169,Quarterly
PLD,2020-09-16,99.44828796386719,0.58,0.005832176821492723,Quarterly
PLD,2020-12-17,98.59809112548828,0.58,0.005882466824452203,Quarterly
PLD,2021-03-18,100.71942138671875,0.63,0.006255000190887457,Quarterly
PLD,2021-06-15,122.07261657714844,0.63,0.005160862588718638,Quarterly
PLD,2021-09-16,132.05494689941406,0.63,0.004770741382978023,Quarterly
PLD,2021-12-13,161.0800018310547,0.63,0.003911100030038254,Quarterly
PRU,2020-02-14,84.8575668334961,1.1,0.01296289819573042,Quarterly
PRU,2020-05-22,51.53099060058594,1.1,0.02134637792093002,Quarterly
PRU,2020-08-24,64.30947875976562,1.1,0.01710478799103874,Quarterly
PRU,2020-11-23,72.57857513427734,1.1,0.015155987809968635,Quarterly
PRU,2021-02-12,77.47106170654297,1.15,0.014844252481735053,Quarterly
PRU,2021-05-24,102.98143005371094,1.15,0.01116706186154345,Quarterly
PRU,2021-08-23,102.35657501220703,1.15,0.0112352332995008,Quarterly
PRU,2021-11-22,106.40394592285156,1.15,0.010807869858828452,Quarterly
PRU,2022-02-14,115.80000305175781,1.2,0.010362694027422863,Quarterly
PEG,2020-03-09,47.77774429321289,0.49,0.010255821141175294,Quarterly
PEG,2020-06-08,52.72231674194336,0.49,0.009293977015432999,Quarterly
PEG,2020-09-08,49.86269760131836,0.49,0.00982698537327119,Quarterly
PEG,2020-12-09,55.02280807495117,0.49,0.008905397909400226,Quarterly
PEG,2021-03-08,55.73112106323242,0.51,0.00915108094490608,Quarterly
PEG,2021-06-07,59.90941619873047,0.51,0.008512852108393728,Quarterly
PEG,2021-09-07,62.482940673828125,0.51,0.008162227873721391,Quarterly
PEG,2021-12-08,63.90999984741211,0.51,0.007979971854446051,Quarterly
PSA,2020-03-13,199.9426727294922,2.0,0.010002867185364946,Quarterly
PSA,2020-06-12,187.79153442382812,2.0,0.010650107344488622,Quarterly
PSA,2020-09-14,216.77822875976562,2.0,0.009226018735564109,Quarterly
PSA,2020-12-14,217.7930450439453,2.0,0.009183029694986123,Quarterly
PSA,2021-03-15,237.9933319091797,2.0,0.008403596789691643,Quarterly
PSA,2021-06-14,291.1468505859375,2.0,0.006869385658731905,Quarterly
PSA,2021-09-14,315.6327819824219,2.0,0.006336477432535456,Quarterly
PSA,2021-12-14,352.2900085449219,2.0,0.005677140854095418,Quarterly
PHM,2020-03-12,29.877216339111328,0.12,0.004016438433821284,Quarterly
PHM,2020-06-11,32.3554801940918,0.12,0.0037087998472021544,Quarterly
PHM,2020-09-18,44.339149475097656,0.12,0.002706411859961274,Quarterly
PHM,2020-12-15,41.95507049560547,0.14,0.00333690298565138,Quarterly
PHM,2021-03-11,47.85839080810547,0.14,0.002925296852569667,Quarterly
PHM,2021-06-10,53.68640899658203,0.14,0.002607736345504375,Quarterly
PHM,2021-09-17,48.507320404052734,0.14,0.0028861623118704195,Quarterly
PHM,2021-12-14,53.86000061035156,0.15,0.0027849981117744533,Quarterly
PWR,2020-04-03,30.39133071899414,0.05,0.0016452060116193177,Quarterly
PWR,2020-06-30,39.06340408325195,0.05,0.0012799703756856409,Quarterly
PWR,2020-09-30,52.68547821044922,0.05,0.0009490281135966495,Quarterly
PWR,2020-12-31,71.84278869628906,0.06,0.0008351568903268257,Quarterly
PWR,2021-04-05,91.76555633544922,0.06,0.0006538400942143242,Quarterly
PWR,2021-06-30,90.46783447265625,0.06,0.0006632191468906542,Quarterly
PWR,2021-09-30,113.75051879882812,0.06,0.0005274701217504963,Quarterly
PWR,2022-01-03,112.2699966430664,0.07,0.0006234969456937548,Quarterly
QCOM,2020-03-04,79.60482788085938,0.62,0.007788472338988327,Quarterly
QCOM,2020-06-03,82.48636627197266,0.65,0.007880090121279328,Quarterly
QCOM,2020-09-02,121.44918823242188,0.65,0.005352032479262608,Quarterly
QCOM,2020-12-02,148.51080322265625,0.65,0.0043767859704151035,Quarterly
QCOM,2021-03-03,130.9915771484375,0.65,0.00496215111039873,Quarterly
QCOM,2021-06-02,133.82000732421875,0.68,0.005081452419536175,Quarterly
DGX,2020-01-13,102.38285064697266,0.53,0.005176648204761346,Quarterly
DGX,2020-04-06,76.1871109008789,0.56,0.007350324659620868,Quarterly
DGX,2020-07-07,114.11859893798828,0.56,0.004907175563067528,Quarterly
DGX,2020-10-05,112.80558776855469,0.56,0.004964293091127387,Quarterly
DGX,2021-01-19,123.7251968383789,0.56,0.004526159701580616,Quarterly
DGX,2021-04-06,126.60669708251953,0.62,0.004897055323984143,Quarterly
DGX,2021-07-06,132.30361938476562,0.62,0.004686190770011475,Quarterly
DGX,2021-10-04,140.62461853027344,0.62,0.004408900848797875,Quarterly
DGX,2022-01-18,138.8300018310547,0.62,0.004465893479958977,Quarterly
RL,2020-03-26,72.99319458007812,0.688,0.00942553622920587,Annually
RL,2021-06-24,118.92444610595703,0.688,0.005785185658018696,Annually
RL,2021-09-23,114.94984436035156,0.6875,0.005980869341978267,Annually
RL,2021-12-22,111.5999984741211,0.6875,0.006160394349462507,Annually
RJF,2020-03-31,40.58518600463867,0.37,0.009116626937664175,Quarterly
RJF,2020-06-30,44.56217956542969,0.37,0.008303005005774841,Quarterly
RJF,2020-09-30,47.47096633911133,0.37,0.007794237794884681,Quarterly
RJF,2021-01-04,61.72563171386719,0.39,0.00631828284573689,Quarterly
RJF,2021-03-31,80.8392105102539,0.39,0.004824391499352052,Quarterly
RJF,2021-06-30,86.06694030761719,0.39,0.004531356623182802,Quarterly
RJF,2021-09-30,91.96749877929688,0.26,0.002827085692783128,Quarterly
RJF,2022-01-03,102.86000061035156,0.34,0.003305463717504424,Quarterly
RTX,2020-02-13,91.35342407226562,0.46256,0.005063411740692822,Quarterly
RTX,2020-05-14,51.532752990722656,0.475,0.00921743886039842,Quarterly
RTX,2020-08-13,61.015663146972656,0.475,0.007784886298061443,Quarterly
RTX,2020-11-12,62.12893295288086,0.475,0.007645391244047991,Quarterly
RTX,2021-02-25,71.62561798095703,0.475,0.006631705434308258,Quarterly
RTX,2021-05-20,83.76171112060547,0.51,0.006088700829734357,Quarterly
RTX,2021-08-19,82.40574645996094,0.51,0.006188888783961169,Quarterly
RTX,2021-11-18,86.42947387695312,0.51,0.005900764833140957,Quarterly
RTX,2022-02-24,94.25,0.51,0.005411140583554377,Quarterly
O,2020-01-31,69.1002426147461,0.233,0.0033719129077309125,Quarterly
O,2020-02-28,64.00613403320312,0.233,0.003640276100398932,Quarterly
O,2020-03-31,44.285892486572266,0.233,0.0052612691518105215,Quarterly
O,2020-04-30,48.99335479736328,0.233,0.004755746998010016,Quarterly
O,2020-05-29,49.55520248413086,0.233,0.0047018272213621565,Quarterly
O,2020-06-30,53.52546691894531,0.234,0.004371750747253656,Quarterly
O,2020-07-31,54.236549377441406,0.234,0.0043144337662699385,Quarterly
O,2020-08-31,56.23892593383789,0.234,0.004160819149983209,Quarterly
O,2020-09-30,55.296993255615234,0.234,0.004231694821422104,Quarterly
O,2020-10-30,52.88462448120117,0.234,0.004424726511638173,Quarterly
O,2020-11-30,55.028778076171875,0.234,0.004252320479951287,Quarterly
O,2020-12-31,57.2741813659668,0.235,0.004103070430608383,Quarterly
O,2021-01-29,54.62644958496094,0.235,0.004301945335738921,Quarterly
O,2021-02-26,55.956703186035156,0.235,0.004199675581649489,Quarterly
O,2021-03-31,59.18919372558594,0.235,0.003970319330408713,Quarterly
O,2021-04-30,64.68196868896484,0.235,0.0036331609065586848,Quarterly
O,2021-05-28,64.20870971679688,0.235,0.0036599396100078373,Quarterly
O,2021-06-30,62.87580108642578,0.236,0.0037534313030160326,Quarterly
O,2021-07-30,66.45072937011719,0.236,0.00355150353106777,Quarterly
O,2021-08-31,68.5063705444336,0.2355,0.0034376365019550036,Quarterly
O,2021-09-30,61.75253677368164,0.236,0.0038217053473434148,Quarterly
O,2021-11-01,67.69589233398438,0.236,0.0034861790259838907,Quarterly
O,2021-11-30,67.20040130615234,0.246,0.003660692424726311,Quarterly
O,2021-12-31,71.07515716552734,0.2465,0.003468159759758599,Quarterly
O,2022-01-31,69.1561508178711,0.2465,0.0035643973397128446,Quarterly
O,2022-02-28,66.08999633789062,0.2465,0.0037297626518202264,Quarterly
REG,2020-02-21,59.86222457885742,0.595,0.009939490291013115,Semi-Annually
REG,2020-05-15,35.176414489746094,0.595,0.01691474269424026,Semi-Annually
REG,2020-08-13,41.16521072387695,0.595,0.014453952488937064,Semi-Annually
REG,2020-12-15,46.98347473144531,0.595,0.012664027158505918,Semi-Annually
REG,2021-03-12,58.63395690917969,0.595,0.010147703333780076,Semi-Annually
REG,2021-06-14,66.83999633789062,0.595,0.008901855664266442,Semi-Annually
RF,2020-03-05,12.93025016784668,0.155,0.011987393746289187,Quarterly
RF,2020-06-04,12.260687828063965,0.155,0.012642031358568194,Quarterly
RF,2020-09-03,11.078808784484863,0.155,0.013990673818386253,Quarterly
RF,2020-12-03,15.551789283752441,0.155,0.009966698826220243,Quarterly
RF,2021-03-04,19.80182456970215,0.155,0.007827561518606639,Quarterly
RF,2021-06-03,22.571693420410156,0.155,0.006867008031388699,Quarterly
RF,2021-09-02,19.88619613647461,0.17,0.008548643432526122,Quarterly
RF,2021-12-02,22.6299991607666,0.17,0.007512152289193509,Quarterly
RSG,2020-03-31,72.89969635009766,0.405,0.00555557869617186,Quarterly
RSG,2020-06-30,80.0885238647461,0.405,0.005056904291106252,Quarterly
RSG,2020-09-30,91.5325698852539,0.425,0.004643155988439787,Quarterly
RSG,2020-12-31,94.84630584716797,0.425,0.004480933613638365,Quarterly
RSG,2021-03-31,98.26610565185547,0.425,0.0043249907705279565,Quarterly
RSG,2021-06-30,109.23307800292969,0.425,0.003890762832743771,Quarterly
RSG,2021-09-30,119.6614761352539,0.46,0.0038441778829475574,Quarterly
RSG,2021-12-31,139.4499969482422,0.46,0.0032986734318160805,Quarterly
RMD,2020-02-12,170.182373046875,0.39,0.0022916591948837057,Quarterly
RMD,2020-05-13,162.29623413085938,0.39,0.0024030132435823694,Quarterly
RMD,2020-08-19,181.5025177001953,0.39,0.0021487305241914027,Quarterly
RMD,2020-11-10,210.2528839111328,0.39,0.0018549091586531606,Quarterly
RMD,2021-02-10,199.03378295898438,0.39,0.001959466348887961,Quarterly
RMD,2021-05-12,191.39215087890625,0.39,0.0020377011189280842,Quarterly
RMD,2021-08-18,278.6382751464844,0.42,0.001507330605528618,Quarterly
RMD,2021-11-09,261.194091796875,0.42,0.0016079996186384833,Quarterly
RMD,2022-02-09,246.47999572753906,0.42,0.001703992239858164,Quarterly
ROK,2020-02-14,194.06993103027344,1.02,0.005255837391114895,Quarterly
ROK,2020-05-15,192.3798065185547,1.02,0.005302011777944183,Quarterly
ROK,2020-08-14,226.5991973876953,1.02,0.004501339862448196,Quarterly
ROK,2020-11-13,235.21826171875,1.07,0.0045489665308359305,Quarterly
ROK,2021-02-12,245.50355529785156,1.07,0.004358389020891559,Quarterly
ROK,2021-05-14,264.57928466796875,1.07,0.004044156372040942,Quarterly
ROK,2021-08-13,314.1806335449219,1.07,0.0034056841375838982,Quarterly
ROK,2021-11-12,333.12921142578125,1.12,0.003362058809572537,Quarterly
ROK,2022-02-11,268.3399963378906,1.12,0.004173809403312762,Quarterly
ROL,2020-02-07,25.189281463623047,0.08,0.0031759540309052297,Quarterly
ROL,2020-05-08,27.657461166381836,0.05333,0.0019282319399881729,Quarterly
ROL,2020-08-07,35.95864486694336,0.08,0.0022247779441083356,Quarterly
ROL,2020-11-09,37.50907516479492,0.21,0.005598645103281585,Quarterly
ROL,2021-02-09,37.55023956298828,0.08,0.0021304790843159546,Quarterly
ROL,2021-05-07,36.83775329589844,0.08,0.002171685101352457,Quarterly
ROL,2021-08-09,37.47205352783203,0.08,0.002134924362780938,Quarterly
ROL,2021-11-09,35.33342742919922,0.08,0.0022641449137733166,Quarterly
ROL,2022-02-09,31.350000381469727,0.1,0.0031897926246631796,Quarterly
ROP,2020-01-08,360.9723205566406,0.513,0.001421161598232584,Quarterly
ROP,2020-04-07,305.3196105957031,0.513,0.0016802065186677518,Quarterly
ROP,2020-07-07,387.4491882324219,0.513,0.00132404458592455,Quarterly
ROP,2020-10-05,398.6027526855469,0.513,0.0012869956279622078,Quarterly
ROP,2021-01-07,428.3621520996094,0.563,0.001314308458953401,Quarterly
ROP,2021-04-01,408.8069763183594,0.563,0.0013771780635210159,Quarterly
ROP,2021-07-07,480.5788879394531,0.563,0.0011715038136900654,Quarterly
ROP,2021-10-05,446.3123474121094,0.5625,0.001260328116086394,Quarterly
ROP,2022-01-07,461.42999267578125,0.62,0.0013436491121972564,Quarterly
ROST,2020-03-16,73.58221435546875,0.285,0.0038732185827296773,Annually
ROST,2021-03-15,124.97116088867188,0.285,0.0022805261467794694,Annually
ROST,2021-06-07,119.22000122070312,0.285,0.0023905384757747206,Annually
RCL,2020-03-05,65.77999877929688,0.78,0.011857707729929171,Irregular
SPGI,2020-02-25,278.2218322753906,0.67,0.0024081503400380814,Quarterly
SPGI,2020-05-26,308.1304931640625,0.67,0.0021744034260291856,Quarterly
SPGI,2020-08-25,354.3277893066406,0.67,0.0018909044681792427,Quarterly
SPGI,2020-11-24,330.978271484375,0.67,0.002024302069725534,Quarterly
SPGI,2021-02-23,322.78131103515625,0.77,0.0023855160558417035,Quarterly
SPGI,2021-05-25,376.562255859375,0.77,0.002044814603743908,Quarterly
SPGI,2021-08-25,436.27252197265625,0.77,0.0017649518620112875,Quarterly
SPGI,2021-11-24,462.63720703125,0.77,0.0016643711061224448,Quarterly
SPGI,2022-02-09,407.2900085449219,0.77,0.0018905447809802415,Quarterly
SBAC,2020-03-09,262.32489013671875,0.465,0.001772611054016456,Quarterly
SBAC,2020-05-27,300.63720703125,0.465,0.001546714741637635,Quarterly
SBAC,2020-08-24,299.73370361328125,0.465,0.0015513770870423922,Quarterly
SBAC,2020-11-18,297.21405029296875,0.465,0.0015645289970028062,Quarterly
SBAC,2021-03-09,247.47633361816406,0.58,0.0023436584481443504,Quarterly
SBAC,2021-05-19,288.3900146484375,0.58,0.002011165333539895,Quarterly
SLB,2020-02-11,32.949588775634766,0.5,0.015174696212589307,Quarterly
SLB,2020-06-02,18.246509552001953,0.125,0.0068506253014448655,Quarterly
SLB,2020-09-01,18.143287658691406,0.125,0.006889600294691887,Quarterly
SLB,2020-12-01,20.643667221069336,0.125,0.006055125703267611,Quarterly
SLB,2021-02-16,26.390748977661133,0.125,0.004736508240285572,Quarterly
SLB,2021-06-01,32.544898986816406,0.125,0.0038408476870871893,Quarterly
SLB,2021-08-31,27.835119247436523,0.125,0.004490729818285649,Quarterly
SLB,2021-11-30,28.59097671508789,0.125,0.004372008737079472,Quarterly
SLB,2022-02-08,38.900001525878906,0.125,0.003213367483207978,Quarterly
STX,2020-03-24,41.212196350097656,0.65,0.015772030067950013,Quarterly
STX,2020-06-23,46.941715240478516,0.65,0.013846958865267362,Quarterly
STX,2020-09-22,46.453548431396484,0.65,0.013992472522522855,Quarterly
STX,2020-12-22,62.67774963378906,0.67,0.010689598843523388,Quarterly
STX,2021-03-23,72.0594711303711,0.67,0.009297875622592704,Quarterly
STX,2021-05-11,86.76000213623047,0.67,0.007722452553055113,Quarterly
SRE,2020-03-19,44.34078598022461,1.045,0.02356746676673832,Quarterly
SRE,2020-06-25,52.942386627197266,1.045,0.019738437697539846,Quarterly
SRE,2020-09-24,53.20047378540039,1.045,0.019642682210224516,Quarterly
SRE,2020-12-17,61.55125045776367,1.045,0.01697772169091961,Quarterly
SRE,2021-03-24,61.298255920410156,1.1,0.017945045637648215,Quarterly
SRE,2021-07-06,64.44132232666016,1.1,0.01706979249159381,Quarterly
SRE,2021-09-23,63.41054916381836,1.1,0.01734727130588632,Quarterly
SRE,2021-12-22,64.58000183105469,1.1,0.017033136711232508,Quarterly
SHW,2020-02-28,168.8145751953125,0.44667,0.0026459208245687236,Quarterly
SHW,2020-05-21,186.653564453125,0.44667,0.002393042968714235,Quarterly
SHW,2020-08-20,219.03883361816406,0.44667,0.002039227440275044,Quarterly
SHW,2020-11-12,236.67410278320312,1.34,0.005661793936227401,Quarterly
SHW,2021-02-26,225.0275421142578,0.55,0.00244414525809795,Quarterly
SHW,2021-05-20,280.95562744140625,0.55,0.0019576044979369685,Quarterly
SHW,2021-08-19,301.4402770996094,0.55,0.0018245736943051421,Quarterly
SHW,2021-11-18,329.9736328125,0.55,0.0016667998449213213,Quarterly
SHW,2022-02-25,267.2699890136719,0.6,0.0022449209588185663,Quarterly
SPG,2020-02-13,125.74022674560547,2.1,0.016701099197543746,Quarterly
SPG,2020-07-09,56.45123291015625,1.3,0.023028726441971376,Quarterly
SPG,2020-10-08,66.03215026855469,1.3,0.019687379476707362,Quarterly
SPG,2020-12-23,80.0729751586914,1.3,0.016235190430024797,Quarterly
SPG,2021-04-08,110.67060852050781,1.3,0.011746569548852743,Quarterly
SPG,2021-07-01,128.7107696533203,1.4,0.010877100679071921,Quarterly
SPG,2021-09-08,130.75523376464844,1.5,0.011471816131657948,Quarterly
SPG,2021-12-09,152.24000549316406,1.65,0.010838149897952341,Quarterly
SWKS,2020-02-10,114.36299896240234,0.44,0.0038473982318761434,Quarterly
SWKS,2020-05-20,115.89796447753906,0.44,0.0037964428623357893,Quarterly
SWKS,2020-08-10,142.22021484375,0.5,0.003515674621567153,Quarterly
SWKS,2020-11-18,136.781005859375,0.5,0.003655478308984302,Quarterly
SWKS,2021-02-12,188.9273223876953,0.5,0.002646520332162208,Quarterly
SWKS,2021-05-17,164.16000366210938,0.5,0.0030458088989151724,Quarterly
SJM,2020-02-13,101.4519271850586,0.88,0.008674058979626783,Quarterly
SJM,2020-05-14,108.23832702636719,0.88,0.008130206962508107,Quarterly
SJM,2020-08-13,109.6279525756836,0.9,0.00820958504518881,Quarterly
SJM,2020-11-12,113.5605697631836,0.9,0.00792528605551062,Quarterly
SJM,2021-02-11,110.68202209472656,0.9,0.008131401857021913,Quarterly
SJM,2021-05-13,133.1499786376953,0.9,0.006759295113737302,Quarterly
SJM,2021-08-12,128.97012329101562,0.99,0.007676196430130619,Quarterly
SJM,2021-11-10,126.68482208251953,0.99,0.007814669379692045,Quarterly
SJM,2022-02-10,133.58999633789062,0.99,0.007410734539553263,Quarterly
SNA,2020-02-21,151.8756866455078,1.08,0.007111078961050705,Quarterly
SNA,2020-05-20,127.91429138183594,1.08,0.00844315352360512,Quarterly
SNA,2020-08-19,144.8048858642578,1.08,0.007458311876385218,Quarterly
SNA,2020-11-19,166.63890075683594,1.23,0.007381229679346299,Quarterly
SNA,2021-02-22,189.61119079589844,1.23,0.00648695889117641,Quarterly
SNA,2021-05-20,243.52890014648438,1.23,0.00505073524850704,Quarterly
SNA,2021-08-19,213.5511474609375,1.23,0.005759744279646121,Quarterly
SNA,2021-11-18,214.3380889892578,1.42,0.0066250474038292255,Quarterly
SNA,2022-02-22,208.80999755859375,1.42,0.006800440671436417,Quarterly
SO,2020-02-14,63.39369583129883,0.62,0.009780152298580654,Quarterly
SO,2020-05-15,48.827880859375,0.64,0.013107265536327682,Quarterly
SO,2020-08-14,50.361732482910156,0.64,0.012708061626298874,Quarterly
SO,2020-11-13,60.695838928222656,0.64,0.010544380163471298,Quarterly
SO,2021-02-12,57.68877410888672,0.64,0.011094012828076557,Quarterly
SO,2021-05-14,63.13167953491211,0.66,0.010454339324760352,Quarterly
SO,2021-08-13,64.1834945678711,0.66,0.010283017533457615,Quarterly
SO,2021-11-12,61.259544372558594,0.66,0.010773831355749507,Quarterly
SO,2022-02-18,63.77000045776367,0.66,0.01034969413928628,Quarterly
LUV,2020-03-03,45.209999084472656,0.18,0.003981420120440146,Irregular
SWK,2020-03-02,138.35365295410156,0.69,0.0049872192404555125,Quarterly
SWK,2020-06-01,122.1905288696289,0.69,0.005646918843736202,Quarterly
SWK,2020-08-31,158.2303924560547,0.7,0.004423928861798222,Quarterly
SWK,2020-11-30,181.47926330566406,0.7,0.0038571900020389414,Quarterly
SWK,2021-03-08,184.43077087402344,0.7,0.0037954620949783874,Quarterly
SWK,2021-06-07,207.40069580078125,0.7,0.0033751092169545323,Quarterly
SWK,2021-09-03,190.2801971435547,0.79,0.00415177202808968,Quarterly
SWK,2021-11-30,174.75999450683594,0.79,0.004520485378986998,Quarterly
SBUX,2020-02-05,85.48493194580078,0.41,0.004796166887749861,Quarterly
SBUX,2020-05-07,74.61821746826172,0.41,0.005494636751064046,Quarterly
SBUX,2020-08-06,74.6884994506836,0.41,0.005489466290198007,Quarterly
SBUX,2020-11-10,93.15121459960938,0.45,0.0048308548840101445,Quarterly
SBUX,2021-02-17,104.02610778808594,0.45,0.00432583713423851,Quarterly
SBUX,2021-05-12,109.79000091552734,0.45,0.0040987339124464615,Quarterly
STT,2020-03-31,50.695350646972656,0.52,0.010257350888469543,Quarterly
STT,2020-06-30,60.99371337890625,0.52,0.008525468793310658,Quarterly
STT,2020-09-30,57.44221115112305,0.52,0.009052576312425493,Quarterly
STT,2020-12-31,70.97386932373047,0.52,0.007326640141713895,Quarterly
STT,2021-03-31,82.4217529296875,0.52,0.006309014083255455,Quarterly
STT,2021-06-30,81.23837280273438,0.52,0.006400915996467344,Quarterly
STT,2021-09-30,84.20208740234375,0.57,0.006769428378614449,Quarterly
STT,2021-12-31,93.0,0.57,0.0061290322580645155,Quarterly
STLD,2020-03-30,21.08249282836914,0.25,0.011858180246293912,Quarterly
STLD,2020-06-29,25.105510711669922,0.25,0.009957973086912398,Quarterly
STLD,2020-09-29,28.188594818115234,0.25,0.00886883513041732,Quarterly
STLD,2020-12-30,36.237247467041016,0.25,0.006898978743553393,Quarterly
STLD,2021-03-30,51.05259323120117,0.26,0.005092787330558148,Quarterly
STLD,2021-06-29,58.75,0.26,0.004425531914893617,Quarterly
STE,2020-02-24,164.63162231445312,0.37,0.002247441863224095,Quarterly
STE,2020-06-11,147.14889526367188,0.37,0.0025144599239906467,Quarterly
STE,2020-08-26,152.41107177734375,0.4,0.002624481248871192,Quarterly
STE,2020-11-23,187.19345092773438,0.4,0.002136826892274234,Quarterly
STE,2021-02-23,171.92372131347656,0.4,0.0023266132034837784,Quarterly
STE,2021-05-27,189.7978057861328,0.4,0.002107505923702439,Quarterly
STE,2021-09-02,217.25241088867188,0.43,0.0019792645717535804,Quarterly
STE,2021-11-22,230.51852416992188,0.43,0.0018653598514409824,Quarterly
STE,2022-02-24,229.2100067138672,0.43,0.0018760088451844413,Quarterly
SYK,2020-03-30,159.9468994140625,0.575,0.003594943084901376,Quarterly
SYK,2020-06-29,174.81617736816406,0.575,0.0032891692785905393,Quarterly
SYK,2020-09-29,202.18251037597656,0.575,0.002843965083481928,Quarterly
SYK,2020-12-30,239.66322326660156,0.63,0.002628688671599762,Quarterly
SYK,2021-03-30,241.32110595703125,0.63,0.0026106295075250295,Quarterly
SYK,2021-06-29,259.16131591796875,0.63,0.002430918355883836,Quarterly
SYK,2021-09-29,267.2032775878906,0.63,0.0023577555099142653,Quarterly
SYK,2021-12-30,270.69000244140625,0.695,0.002567512629693223,Quarterly
SYF,2020-02-06,31.421541213989258,0.22,0.007001566170855212,Quarterly
SYF,2020-05-01,17.720731735229492,0.22,0.012414837224956777,Quarterly
SYF,2020-07-31,21.389467239379883,0.22,0.010285436169955683,Quarterly
SYF,2020-10-30,24.393545150756836,0.22,0.009018779297570622,Quarterly
SYF,2021-02-04,36.43204116821289,0.22,0.006038640519322616,Quarterly
SYF,2021-04-30,43.11970138549805,0.22,0.005102076149209839,Quarterly
SYF,2021-07-30,46.56519317626953,0.22,0.00472455894614684,Quarterly
SYF,2021-10-29,46.217647552490234,0.22,0.004760086496183994,Quarterly
SYF,2022-02-09,44.65999984741211,0.22,0.004926108391215058,Quarterly
SYY,2020-01-02,80.07465362548828,0.45,0.005619755810679674,Quarterly
SYY,2020-04-02,39.47794723510742,0.45,0.011398768971447903,Quarterly
SYY,2020-07-01,51.7695198059082,0.45,0.008692373460042094,Quarterly
SYY,2020-10-01,60.80864334106445,0.45,0.0074002637663865166,Quarterly
SYY,2021-01-07,73.84068298339844,0.45,0.006094201486478304,Quarterly
SYY,2021-03-31,77.35350799560547,0.45,0.0058174478657847676,Quarterly
SYY,2021-07-01,75.92630004882812,0.47,0.006190213400333527,Quarterly
SYY,2021-09-30,78.03996276855469,0.47,0.006022555410410589,Quarterly
SYY,2022-01-06,79.66999816894531,0.47,0.005899334891452301,Quarterly
TROW,2020-03-13,102.30718994140625,0.9,0.008797035677702137,Quarterly
TROW,2020-06-12,116.14828491210938,0.9,0.0077487153657158124,Quarterly
TROW,2020-09-14,123.25428009033203,0.9,0.007301977662279943,Quarterly
TROW,2020-12-14,143.89212036132812,0.9,0.006254685786407249,Quarterly
