ticker,first_trade_date,long_name,short_name,sector,industry,address,website
LDI,1613053800,"loanDepot, Inc.","loanDepot, Inc.",Financial Services,Mortgage Finance,"6561 Irvine Center Drive Irvine, CA 92618 United States",https://www.loandepot.com
LDOS,1161091800,"Leidos Holdings, Inc.","Leidos Holdings, Inc.",Technology,Information Technology Services,"1750 Presidents Street Reston, VA 20190 United States",https://www.leidos.com
LDTC,1614609000,LeddarTech Holdings Inc.,LeddarTech Holdings Inc.,Technology,Software - Application,"4535, boulevard Wilfrid-Hamel Suite 240 Quebec City, QC G1P 2J7 Canada",https://leddartech.com
LDWY,677856600,"Lendway, Inc.","Lendway, Inc.",Communication Services,Advertising Agencies,"Colonial Warehouse 212 Third Avenue North Suite 356 Minneapolis, MN 55401 United States",https://www.lendway.com
LE,1395322200,"Lands' End, Inc.","Lands' End, Inc.",Consumer Cyclical,Apparel Retail,"1 Lands’ End Lane Dodgeville, WI 53595 United States",https://www.landsend.com
LEA,1257777000,Lear Corporation,Lear Corporation,Consumer Cyclical,Auto Parts,"21557 Telegraph Road Southfield, MI 48033 United States",https://www.lear.com
LECO,765725400,"Lincoln Electric Holdings, Inc.","Lincoln Electric Holdings, Inc.",Industrials,Tools & Accessories,"22801 St. Clair Avenue Cleveland, OH 44117 United States",https://www.lincolnelectric.com
LEDS,1291905000,SemiLEDs Corporation,SemiLEDS Corporation,Technology,Semiconductors,"Hsinchu Science Park 3rd Floor No. 11 Ke Jung Road Chu-Nan Site Chu-Nan, 350 Taiwan",https://www.semileds.com
LEE,322151400,"Lee Enterprises, Incorporated","Lee Enterprises, Incorporated",Communication Services,Publishing,"4600 E 53rd Street Davenport, IA 52807 United States",https://lee.net
LEG,322151400,"Leggett & Platt, Incorporated","Leggett & Platt, Incorporated",Consumer Cyclical,"Furnishings, Fixtures & Appliances","No. 1 Leggett Road Carthage, MO 64836 United States",https://www.leggett.com
LEGH,1544797800,Legacy Housing Corporation,Legacy Housing Corporation,Consumer Cyclical,Residential Construction,"1600 Airport Freeway Suite 100 Bedford, TX 76022 United States",https://www.legacyhousingcorp.com
LEGT,1711632600,Legato Merger Corp. III,Legato Merger Corp. III,Financial Services,Shell Companies,"777 Third Avenue 37th Floor New York, NY 10017 United States",https://legatomerger.com
LEN,322151400,Lennar Corporation,Lennar Corporation,Consumer Cyclical,Residential Construction,"5505 Waterford District Drive Miami, FL 33126 United States",https://www.lennar.com
LEN-B,1051104600,Lennar Corporation,Lennar Corporation,Consumer Cyclical,Residential Construction,"5505 Waterford District Drive Miami, FL 33126 United States",https://www.lennar.com
LENZ,1624627800,"LENZ Therapeutics, Inc.","LENZ Therapeutics, Inc.",Healthcare,Biotechnology,"445 Marine View Avenue Suite 320 Del Mar, CA 92014 United States",https://www.lenz-tx.com
LESL,1603978200,"Leslie's, Inc.","Leslie's, Inc.",Consumer Cyclical,Specialty Retail,"2005 East Indian School Road Phoenix, AZ 85016 United States",https://lesliespool.com
LEU,901200600,Centrus Energy Corp.,Centrus Energy Corp.,Energy,Uranium,"6901 Rockledge Drive Suite 800 Bethesda, MD 20817 United States",https://www.centrusenergy.com
LEV,1602163800,The Lion Electric Company,The Lion Electric Company,Industrials,Farm & Heavy Construction Machinery,"921 chemin de la RiviEre-du-Nord Saint-Jérôme, QC J7Y 5G2 Canada",https://thelionelectric.com/en
LEVI,1553175000,Levi Strauss & Co.,Levi Strauss & Co,Consumer Cyclical,Apparel Manufacturing,"Levi's Plaza 1155 Battery Street San Francisco, CA 94111 United States",https://www.levistrauss.com
LEXX,1610461800,Lexaria Bioscience Corp.,Lexaria Bioscience Corp.,Healthcare,Biotechnology,"740 McCurdy Road Suite 100 Kelowna, BC V1X 2P7 Canada",https://lexariabioscience.com
LFCR,824394600,"Lifecore Biomedical, Inc.","Lifecore Biomedical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,"3515 Lyman Boulevard Chaska, MN 55318 United States",https://www.lifecore.com
LFLY,1576247400,"Leafly Holdings, Inc.","Leafly Holdings, Inc.",Communication Services,Internet Content & Information,"113 Cherry Street PMB 88154 Seattle, WA 98104-2205 United States",https://www.leafly.com
LFMD,1201617000,"LifeMD, Inc.","LifeMD, Inc.",Healthcare,Health Information Services,"236 Fifth Avenue Suite 400 New York, NY 10001 United States",https://lifemd.com
LFST,1623331800,"LifeStance Health Group, Inc.","LifeStance Health Group, Inc.",Healthcare,Medical Care Facilities,"4800 North Scottsdale Road Suite 2300 Scottsdale, AZ 85251 United States",https://lifestance.com
LFUS,717168600,"Littelfuse, Inc.","Littelfuse, Inc.",Technology,Electronic Components,"8755 West Higgins Road Suite 500 Chicago, IL 60631 United States",https://www.littelfuse.com
LFVN,765725400,LifeVantage Corporation,Lifevantage Corporation,Consumer Defensive,Packaged Foods,"3300 North Triumph Boulevard Suite 700 Lehi, UT 84043 United States",https://www.lifevantage.com
LFWD,1410528600,Lifeward Ltd.,Lifeward Ltd.,Healthcare,Medical Devices,"3 Hatnufa Street Floor 6 Yokneam Illit, 2069203 Israel",https://golifeward.com
LGCB,1703601000,Linkage Global Inc,Linkage Global Inc,Consumer Cyclical,Internet Retail,"2-23-3 Minami-Ikebukuro Toshima-ku Tokyo, 171-0022 Japan",https://www.linkagecc.com
LGCL,1709649000,Lucas GC Limited,Lucas GC Limited,Technology,Software - Application,"Air China Building Room 5A01, 4th Floor Xiaoyun Road Sanyuanqiao, Chaoyang District Beijing, 100027 China",https://hunter.lucasgchr.com
LGCY,1727357400,Legacy Education Inc.,Legacy Education Inc.,Consumer Defensive,Education & Training Services,"31625 De Portola Rd Temecula, CA 92592 United States",https://www.legacyed.com
LGF-A,911313000,Lions Gate Entertainment Corp.,Lions Gate Entertainment Corpor,Communication Services,Entertainment,"2700 Colorado Avenue Santa Monica, CA 90404 United States",https://www.lionsgate.com
LGF-B,1481293800,Lions Gate Entertainment Corp.,Lions Gate Entertainment Corpor,Communication Services,Entertainment,"2700 Colorado Avenue Santa Monica, CA 90404 United States",https://www.lionsgate.com
LGIH,1383834600,"LGI Homes, Inc.","LGI Homes, Inc.",Consumer Cyclical,Residential Construction,"1450 Lake Robbins Drive Suite 430 The Woodlands, TX 77380 United States",https://www.lgihomes.com
LGL,322151400,"The LGL Group, Inc.","LGL Group, Inc. (The)",Technology,Electronic Components,"2525 Shader Road Orlando, FL 32804 United States",https://www.lglgroup.com
LGMK,1377264600,"LogicMark, Inc.","LogicMark, Inc.",Healthcare,Health Information Services,"2801 Diode Lane Louisville, KY 40299 United States",https://www.logicmark.com
LGND,722097000,Ligand Pharmaceuticals Incorporated,Ligand Pharmaceuticals Incorpor,Healthcare,Biotechnology,"555 Heritage Drive Suite 200 Jupiter, FL 33458 United States",https://www.ligand.com
LGO,1272288600,Largo Inc.,Largo Inc.,Basic Materials,Other Industrial Metals & Mining,"1 First Canadian Place Suite 1600 100 King Street West Toronto, ON M5X 1G5 Canada",https://www.largoinc.com
LGTY,415290600,"Logility Supply Chain Solutions, Inc.",Logility Supply Chain Solutions,Technology,Software - Application,"470 East Paces Ferry Road, NE Atlanta, GA 30305 United States",https://www.logility.com
LGVN,1613140200,Longeveron Inc.,Longeveron Inc.,Healthcare,Biotechnology,"Life Science & Technology Park Suite  520 1951 NW 7th Avenue Miami, FL 33136 United States",https://longeveron.com
LH,638721000,Labcorp Holdings Inc.,Labcorp Holdings Inc.,Healthcare,Diagnostics & Research,"358 South Main Street Burlington, NC 27215 United States",https://www.labcorp.com
LHX,378657000,"L3Harris Technologies, Inc.","L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,"1025 West NASA Boulevard Melbourne, FL 32919 United States",https://www.l3harris.com
LICN,1675693800,Lichen China Limited,Lichen China Limited,Industrials,Specialty Business Services,"Xingang Square 15th Floor Hubin North Road Siming District Xiamen, 361013 China",https://www.lichenzx.com
LICY,1605537000,Li-Cycle Holdings Corp.,Li-Cycle Holdings Corp.,Industrials,Waste Management,"207 Queen’s Quay West Suite 590 Toronto, ON M5J 1A7 Canada",https://www.li-cycle.com
LIDR,1610375400,"AEye, Inc.","AEye, Inc.",Technology,Software - Infrastructure,"One Park Place Suite 200 Dublin, CA 94568 United States",https://www.aeye.ai
LIEN,1643985000,"Chicago Atlantic BDC, Inc.",Unknown,Financial Services,Asset Management,"600 Madison Avenue Suite 1800 New York, NY 10022 United States",
LIF,1717680600,"Life360, Inc.","Life360, Inc.",Technology,Software - Application,"1900 South Norfolk Street Suite 310 San Mateo, CA 94403 United States",https://www.life360.com
LIFW,1603287000,"MSP Recovery, Inc.","MSP Recovery, Inc.",Healthcare,Health Information Services,"2701 Le Jeune Road Floor 10 Coral Gables, FL 33134 United States",https://www.msprecovery.com
LII,933255000,Lennox International Inc.,"Lennox International, Inc.",Industrials,Building Products & Equipment,"2140 Lake Park boulevard Richardson, TX 75080 United States",https://www.lennox.com
LILA,1435843800,Liberty Latin America Ltd.,Liberty Latin America Ltd.,Communication Services,Telecom Services,"2 Church Street Hamilton, HM 11 Bermuda",https://www.lla.com
LILAK,1435066200,Liberty Latin America Ltd.,Liberty Latin America Ltd.,Communication Services,Telecom Services,"2 Church Street Hamilton, HM 11 Bermuda",https://www.lla.com
LIN,708787800,Linde plc,Linde plc,Basic Materials,Specialty Chemicals,"Forge, 43 Church Street West Woking, GU21 6HT United Kingdom",https://www.linde.com
LINC,1119533400,Lincoln Educational Services Corporation,Lincoln Educational Services Co,Consumer Defensive,Education & Training Services,"14 Sylvan Way Suite A Parsippany, NJ 07054 United States",https://www.lincolntech.edu
LIND,1372858200,"Lindblad Expeditions Holdings, Inc.",Lindblad Expeditions Holdings I,Consumer Cyclical,Travel Services,"96 Morton Street 9th Floor New York, NY 10014 United States",https://www.expeditions.com
LINE,1721914200,"Lineage, Inc.","Lineage, Inc.",Real Estate,REIT - Industrial,"46500 Humboldt Drive Northville, MI 48377 United States",https://www.onelineage.com/
LINK,1009981800,"Interlink Electronics, Inc.","Interlink Electronics, Inc.",Technology,Electronic Components,"15707 Rockfield Boulevard Suite 105 Irvine, CA 92618 United States",https://www.interlinkelectronics.com
LIPO,1671546600,Lipella Pharmaceuticals Inc.,Lipella Pharmaceuticals Inc.,Healthcare,Biotechnology,"7800 Susquehanna St. Suite 505 Pittsburgh, PA 15208 United States",https://www.lipella.com
LIQT,1314797400,"LiqTech International, Inc.","LiqTech International, Inc.",Industrials,Pollution & Treatment Controls,"Industriparken 22C Ballerup, 2750 Denmark",https://liqtech.com
LITE,1437658200,Lumentum Holdings Inc.,Lumentum Holdings Inc.,Technology,Communication Equipment,"1001 Ridder Park Drive San Jose, CA 95131 United States",https://www.lumentum.com
LITM,1637332200,Snow Lake Resources Ltd.,Snow Lake Resources Ltd.,Basic Materials,Other Industrial Metals & Mining,"360 Main Street 30th Floor Winnipeg, MB R3C 0V1 Canada",https://snowlakeenergy.com
LIVE,1012314600,Live Ventures Incorporated,Live Ventures Incorporated,Consumer Cyclical,Home Improvement Retail,"325 East Warm Springs Road Suite 102 Las Vegas, NV 89119 United States",https://www.liveventures.com
LIVN,1445261400,LivaNova PLC,LivaNova PLC,Healthcare,Medical Devices,"20 Eastbourne Terrace London, W2 6LG United Kingdom",https://www.livanova.com
LIXT,1193319000,"Lixte Biotechnology Holdings, Inc.","Lixte Biotechnology Holdings, I",Healthcare,Biotechnology,"680 East Colorado Boulevard Suite 180 Pasadena, CA 91101 United States",https://lixte.com
LKCO,1547562600,Luokung Technology Corp.,Luokung Technology Corp,Technology,Software - Application,"SOHO Phase II B9-8, Block B No 9, Guanghua Road Chaoyang District Beijing, 100020 China",https://www.luokung.com
LKFN,871565400,Lakeland Financial Corporation,Lakeland Financial Corporation,Financial Services,Banks - Regional,"202 East Center Street P.O. Box 1387 Warsaw, IN 46581-1387 United States",https://www.lakecitybank.com
LKQ,1065447000,LKQ Corporation,LKQ Corporation,Consumer Cyclical,Auto Parts,"500 West Madison Street Suite 2800 Chicago, IL 60661 United States",https://www.lkqcorp.com
LLY,76253400,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,"Lilly Corporate Center Indianapolis, IN 46285 United States",https://www.lilly.com
LLYVA,1692019800,Liberty Live Group,Liberty Media Corporation - Ser,Communication Services,Entertainment,"12300 Liberty Boulevard Englewood, CO 80112 United States",https://www.libertymedia.com/tracking-stocks/liberty-live-group
LLYVK,1691501400,Liberty Live Group,Liberty Media Corporation - Ser,Communication Services,Entertainment,"12300 Liberty Boulevard Englewood, CO 80112 United States",https://www.libertymedia.com/tracking-stocks/liberty-live-group
LMAT,1161264600,"LeMaitre Vascular, Inc.","LeMaitre Vascular, Inc.",Healthcare,Medical Instruments & Supplies,"63 Second Avenue Burlington, MA 01803 United States",https://www.lemaitre.com
LMB,1407504600,"Limbach Holdings, Inc.","Limbach Holdings, Inc.",Industrials,Building Products & Equipment,"797 Commonwealth Drive Warrendale, PA 15086 United States",https://www.limbachinc.com
LMFA,1450362600,"LM Funding America, Inc.","LM Funding America, Inc.",Financial Services,Credit Services,"1200 Platt Street Suite 1000 Tampa, FL 33602 United States",https://www.lmfunding.com
LMND,1593696600,"Lemonade, Inc.","Lemonade, Inc.",Financial Services,Insurance - Property & Casualty,"5 Crosby Street 3rd Floor New York, NY 10013 United States",https://www.lemonade.com
LMNR,1065533400,Limoneira Company,Limoneira Co,Consumer Defensive,Farm Products,"1141 Cummings Road Santa Paula, CA 93060 United States",https://www.limoneira.com
LMT,221149800,Lockheed Martin Corporation,Lockheed Martin Corporation,Industrials,Aerospace & Defense,"6801 Rockledge Drive Bethesda, MD 20817 United States",https://www.lockheedmartin.com
LNC,322151400,Lincoln National Corporation,Lincoln National Corporation,Financial Services,Insurance - Life,"150 North Radnor-Chester Road Suite A305 Radnor, PA 19087 United States",https://www.lincolnfinancial.com
LNG,765466200,"Cheniere Energy, Inc.","Cheniere Energy, Inc.",Energy,Oil & Gas Midstream,"700 Milam Street Suite 1900 Houston, TX 77002 United States",https://www.cheniere.com
LNKB,1663162200,"LINKBANCORP, Inc.","LINKBANCORP, Inc.",Financial Services,Banks - Regional,"1250 Camp Hill Bypass Suite 202 Camp Hill, PA 17011 United States",https://www.linkbank.com
LNN,592752600,Lindsay Corporation,Lindsay Corporation,Industrials,Farm & Heavy Construction Machinery,"18135 Burke Street Suite 100 Omaha, NE 68022 United States",https://www.lindsay.com
LNSR,1601645400,"LENSAR, Inc.","LENSAR, Inc.",Healthcare,Medical Devices,"2800 Discovery Drive Orlando, FL 32826 United States",https://www.lensar.com
LNT,99153000,Alliant Energy Corporation,Alliant Energy Corporation,Utilities,Utilities - Regulated Electric,"4902 North Biltmore Lane Madison, WI 53718-2148 United States",https://www.alliantenergy.com
LNTH,1435239000,"Lantheus Holdings, Inc.","Lantheus Holdings, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,"201 Burlington Road South Building Bedford, MA 01730 United States",https://www.lantheus.com
LNW,462115800,"Light & Wonder, Inc.","Light & Wonder, Inc.",Consumer Cyclical,Gambling,"6601 Bermuda Road Las Vegas, NV 89119 United States",https://www.lnw.com
LNZA,1632490200,"LanzaTech Global, Inc.","LanzaTech Global, Inc.",Industrials,Waste Management,"Illinois Science and Technology Park 8045 Lamon Avenue Suite 400 Skokie, IL 60077 United States",https://www.lanzatech.com
LOAR,1714051800,Loar Holdings Inc.,Loar Holdings Inc.,Industrials,Aerospace & Defense,"20 New King Street White Plains, NY 10604 United States",https://www.loargroup.com
LOB,1437658200,"Live Oak Bancshares, Inc.","Live Oak Bancshares, Inc.",Financial Services,Banks - Regional,"1741 Tiburon Drive Wilmington, NC 28403 United States",https://www.liveoakbank.com
LOBO,1711114200,Lobo EV Technologies Ltd.,LOBO EV TECHNOLOGIES LTD.,Consumer Cyclical,Auto Manufacturers,"Gemini Mansion B 901 i Park, No. 18-17 Zhenze Rd Xinwu District Wuxi, 214111 China",https://www.loboebike.com
LOCL,1618839000,Local Bounti Corporation,Local Bounti Corporation,Consumer Defensive,Farm Products,"400 W. Main St. Hamilton, MT 59840 United States",https://localbounti.com
LOCO,1406295000,"El Pollo Loco Holdings, Inc.","El Pollo Loco Holdings, Inc.",Consumer Cyclical,Restaurants,"3535 Harbor Boulevard Suite 100 Costa Mesa, CA 92626 United States",https://www.elpolloloco.com
LODE,1279719000,Comstock Inc.,Comstock Inc.,Basic Materials,Other Precious Metals & Mining,"117 American Flat Road Virginia City, NV 89440 United States",https://www.comstock.inc
LOGC,1608129000,ContextLogic Inc.,ContextLogic Inc.,Consumer Cyclical,Internet Retail,"One Sansome Street 33rd Floor San Francisco, CA 94104 United States",https://www.wish.com
LOGI,859473000,Logitech International S.A.,Logitech International S.A. - R,Technology,Computer Hardware,"Daniel Borel Innovation Center EPFL - Quartier de l'Innovation Lausanne, 1015 Switzerland",https://www.logitech.com
LOOP,1511188200,"Loop Industries, Inc.","Loop Industries, Inc.",Basic Materials,Specialty Chemicals,"480 Fernand-Poitras Terrebonne, QC J6Y 1Y4 Canada",https://www.loopindustries.com
LOPE,1227191400,"Grand Canyon Education, Inc.","Grand Canyon Education, Inc.",Consumer Defensive,Education & Training Services,"2600 West Camelback Road Phoenix, AZ 85017 United States",https://www.gce.com
LOT,1620307800,Lotus Technology Inc.,Lotus Technology Inc.,Consumer Cyclical,Auto Manufacturers,"No.800 Century Avenue Pudong District Shanghai, 200120 China",https://ir.group-lotus.com
LOVE,1530106200,The Lovesac Company,The Lovesac Company,Consumer Cyclical,"Furnishings, Fixtures & Appliances","Two Landmark Square Suite 300 Stamford, CT 06901 United States",https://www.lovesac.com
LOW,322151400,"Lowe's Companies, Inc.","Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,"1000 Lowe’s Boulevard Mooresville, NC 28117 United States",https://www.lowes.com
LPA,1711632600,Logistic Properties of the Americas,Logistic Properties of the Amer,Real Estate,Real Estate - Development,"601 Brickell Key Drive Suite 700 Miami, FL 33131 United States",https://ir.lpamericas.com
LPCN,1382448600,Lipocine Inc.,Lipocine Inc.,Healthcare,Biotechnology,"675 Arapeen Drive Suite 202 Salt Lake City, UT 84108 United States",https://www.lipocine.com
LPG,1399555800,Dorian LPG Ltd.,Dorian LPG Ltd.,Energy,Oil & Gas Midstream,"27 Signal Road Stamford, CT 06902 United States",https://www.dorianlpg.com
LPLA,1290090600,LPL Financial Holdings Inc.,LPL Financial Holdings Inc.,Financial Services,Capital Markets,"4707 Executive Drive San Diego, CA 92121 United States",https://www.lpl.com
LPRO,1522071000,Open Lending Corporation,Open Lending Corporation,Financial Services,Credit Services,"1501 South Mopac Expressway Suite 450 Austin, TX 78746 United States",https://www.openlending.com
LPSN,955114200,"LivePerson, Inc.","LivePerson, Inc.",Technology,Software - Application,"530 7th Avenue Floor M1 New York, NY 10018 United States",https://www.liveperson.com
LPTH,824999400,"LightPath Technologies, Inc.","LightPath Technologies, Inc.",Technology,Electronic Components,"2603 Challenger Tech Court Suite 100 Orlando, FL 32826 United States",https://www.lightpath.com
LPTX,1485354600,"Leap Therapeutics, Inc.","Leap Therapeutics, Inc.",Healthcare,Biotechnology,"47 Thorndike Street Suite B1-1 Cambridge, MA 02141 United States",https://www.leaptx.com
LPX,322151400,Louisiana-Pacific Corporation,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,"1610 West End Avenue Suite 200 Nashville, TN 37203 United States",https://www.lpcorp.com
LQDA,1532611800,Liquidia Corporation,Liquidia Corporation,Healthcare,Biotechnology,"419 Davis Drive Suite 100 Morrisville, NC 27560 United States",https://www.liquidia.com
LQDT,1141050600,"Liquidity Services, Inc.","Liquidity Services, Inc.",Consumer Cyclical,Internet Retail,"6931 Arlington Road Suite 200 Bethesda, MD 20814 United States",https://liquidityservices.com
LQR,1691674200,LQR House Inc.,LQR House Inc.,Consumer Defensive,Beverages - Wineries & Distilleries,"6800 Indian Creek Dr. Suite 1E Miami Beach, FL 33141 United States",https://www.lqrhouse.com
LRCX,452525400,Lam Research Corporation,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,"4650 Cushing Parkway Fremont, CA 94538 United States",https://www.lamresearch.com
LRFC,1380029400,Logan Ridge Finance Corporation,Logan Ridge Finance Corporation,Financial Services,Asset Management,"650 Madison Avenue 3rd Floor New York, NY 10022 United States",https://www.loganridgefinance.com
LRHC,1696858200,La Rosa Holdings Corp.,La Rosa Holdings Corp.,Real Estate,Real Estate Services,"1420 Celebration Boulevard 2nd Floor Suite 200 Celebration, FL 34747 United States",https://www.larosarealty.com
LRMR,1403184600,"Larimar Therapeutics, Inc.","Larimar Therapeutics, Inc.",Healthcare,Biotechnology,"Three Bala Plaza East Suite 506 Bala Cynwyd, PA 19004 United States",https://www.larimartx.com
LRN,1197556200,"Stride, Inc.","Stride, Inc.",Consumer Defensive,Education & Training Services,"11720 Plaza America 9th Floor Reston, VA 20190 United States",https://www.stridelearning.com
LSAK,924528600,"Lesaka Technologies, Inc.","Lesaka Technologies, Inc.",Technology,Software - Infrastructure,"President Place 4th Floor Cnr. Jan Smuts Avenue and Bolton Road Rosebank Johannesburg, 2196 South Africa",https://www.lesakatech.com
LSB,1628170200,"LakeShore Biopharma Co., Ltd","LakeShore Biopharma Co., Ltd",Healthcare,Biotechnology,"Building No. 2 38 Yongda Road Daxing Biomedical Industry Park Daxing District Beijing, 102629 China",https://www.ysbiopharm.com
LSBK,1144243800,"Lake Shore Bancorp, Inc.","Lake Shore Bancorp, Inc.",Financial Services,Banks - Regional,"31 East Fourth Street Dunkirk, NY 14048 United States",https://lakeshoresavings.com
LSCC,626625000,Lattice Semiconductor Corporation,Lattice Semiconductor Corporati,Technology,Semiconductors,"5555 NE Moore Court Hillsboro, OR 97124-6421 United States",https://www.latticesemi.com
LSEA,1530279000,Landsea Homes Corporation,Landsea Homes Corporation,Real Estate,Real Estate - Development,"1717 McKinney Street Suite 1000 Dallas, TX 75202 United States",https://www.landseahomes.com
LSF,1600867800,"Laird Superfood, Inc.","Laird Superfood, Inc.",Consumer Defensive,Packaged Foods,"5303 Spine Road Suite 204 Boulder, CO 80301 United States",https://www.lairdsuperfood.com
LSH,1719581400,Lakeside Holding Limited,Lakeside Holding Limited,Industrials,Integrated Freight & Logistics,"1475 Thorndale Avenue Suite A Itasca, IL 60143 United States",https://www.lakeside-holding.com
LSPD,1599831000,Lightspeed Commerce Inc.,Lightspeed Commerce Inc. Subord,Technology,Software - Application,"Gare Viger 700 Saint-Antoine St. East, Suite 300 Montreal, QC H2Y 1A6 Canada",https://www.lightspeedhq.com
LSTA,920298600,"Lisata Therapeutics, Inc.","Lisata Therapeutics, Inc.",Healthcare,Biotechnology,"110 Allen Road 2nd Floor Basking Ridge, NJ 07920 United States",https://www.lisata.com
LSTR,731341800,"Landstar System, Inc.","Landstar System, Inc.",Industrials,Integrated Freight & Logistics,"13410 Sutton Park Drive South Jacksonville, FL 32224 United States",https://www.landstar.com
LTBR,1104762600,Lightbridge Corporation,Lightbridge Corporation,Industrials,Electrical Equipment & Parts,"11710 Plaza America Drive Suite 2000 Reston, VA 20190 United States",https://www.ltbridge.com
LTH,1633613400,"Life Time Group Holdings, Inc.","Life Time Group Holdings, Inc.",Consumer Cyclical,Leisure,"2902 Corporate Place Chanhassen, MN 55317 United States",https://www.lifetime.life
LTRN,1591882200,Lantern Pharma Inc.,Lantern Pharma Inc.,Healthcare,Biotechnology,"1920 McKinney Avenue 7th Floor Dallas, TX 75201 United States",https://www.lanternpharma.com
LTRX,965395800,"Lantronix, Inc.","Lantronix, Inc.",Technology,Communication Equipment,"48 Discovery Suite 250 Irvine, CA 92618 United States",https://www.lantronix.com
LTRY,1686835800,Lottery.com Inc.,"Lottery.com, Inc.",Consumer Cyclical,Gambling,"20808 State Highway 71 West Unit B Spicewood, TX 78669 United States",https://www.lottery.com
LUCD,1634218200,Lucid Diagnostics Inc.,Lucid Diagnostics Inc.,Healthcare,Medical Devices,"360 Madison Avenue 25th Floor New York, NY 10017 United States",https://www.luciddx.com
LUCY,1660570200,"Innovative Eyewear, Inc.","Innovative Eyewear, Inc.",Healthcare,Medical Instruments & Supplies,"11900 Biscayne Boulevard Suite 630 North Miami, FL 33181 United States",https://www.lucyd.co
LULU,1185543000,Lululemon Athletica Inc.,lululemon athletica inc.,Consumer Cyclical,Apparel Retail,"1818 Cornwall Avenue Vancouver, BC V6J 1C7 Canada",https://corporate.lululemon.com
LUMN,322151400,"Lumen Technologies, Inc.","Lumen Technologies, Inc.",Communication Services,Telecom Services,"100 CenturyLink Drive Monroe, LA 71203 United States",https://www.lumen.com
LUMO,1321021800,"Lumos Pharma, Inc.","Lumos Pharma, Inc.",Healthcare,Biotechnology,"4200 Marathon Boulevard Suite 200 Austin, TX 78756 United States",https://lumos-pharma.com
LUNA,1149514200,Luna Innovations Incorporated,Luna Innovations Incorporated,Technology,Scientific & Technical Instruments,"301 1st Street, SW Suite 200 Roanoke, VA 24011 United States",https://www.lunainc.com
LUNG,1601559000,Pulmonx Corporation,Pulmonx Corporation,Healthcare,Medical Devices,"700 Chesapeake Drive Redwood City, CA 94063 United States",https://pulmonx.com
LUNR,1637159400,"Intuitive Machines, Inc.","Intuitive Machines, Inc.",Industrials,Aerospace & Defense,"13467 Columbia Shuttle Street Houston, TX 77059 United States",https://www.intuitivemachines.com
LUV,315671400,Southwest Airlines Co.,Southwest Airlines Company,Industrials,Airlines,"P.O. Box 36611 Dallas, TX 75235-1611 United States",https://www.southwest.com
LUXH,1660311000,LuxUrban Hotels Inc.,LuxUrban Hotels Inc.,Consumer Cyclical,Lodging,"2125 Biscayne Boulevard Suite 253 Miami, FL 33137 United States",https://www.luxurbanhotels.com
LVLU,1636641000,"Lulu's Fashion Lounge Holdings, Inc.","Lulu's Fashion Lounge Holdings,",Consumer Cyclical,Apparel Retail,"195 Humboldt Avenue Chico, CA 95928 United States",https://www.lulus.com
LVO,1503063000,"LiveOne, Inc.","LiveOne, Inc.",Communication Services,Entertainment,"269 South Beverly Drive Suite #1450 Beverly Hills, CA 90212 United States",https://www.liveone.com
LVRO,1635773400,Lavoro Limited,Lavoro Limited,Basic Materials,Agricultural Inputs,"Av. Dr. Cardoso de Melo, 1450 4th floor, office 401 São Paulo, SP 04548-005 Brazil",https://www.lavoroagro.com
LVS,1103121000,Las Vegas Sands Corp.,Las Vegas Sands Corp.,Consumer Cyclical,Resorts & Casinos,"5500 Haven Street Las Vegas, NV 89119 United States",https://www.sands.com
LVTX,1616765400,LAVA Therapeutics N.V.,LAVA Therapeutics N.V.,Healthcare,Biotechnology,"Yalelaan 62 Utrecht, 3584 CM Netherlands",https://www.lavatherapeutics.com
LVWR,1606228200,"LiveWire Group, Inc.","LiveWire Group, Inc.",Consumer Cyclical,Auto Manufacturers,"3700 West Juneau Avenue Milwaukee, WI 53208 United States",https://www.livewire.com
LW,1478788200,"Lamb Weston Holdings, Inc.","Lamb Weston Holdings, Inc.",Consumer Defensive,Packaged Foods,"599 South Rivershore Lane Eagle, ID 83616 United States",https://www.lambweston.com
LWAY,599409000,"Lifeway Foods, Inc.","Lifeway Foods, Inc.",Consumer Defensive,Packaged Foods,"6431 West Oakton Street Morton Grove, IL 60053 United States",https://lifewaykefir.com
LWLG,1147786200,"Lightwave Logic, Inc.","Lightwave Logic, Inc.",Basic Materials,Specialty Chemicals,"369 Inverness Parkway Suite 350 Englewood, CO 80112 United States",https://lightwavelogic.com
LXEO,1699018200,"Lexeo Therapeutics, Inc.","Lexeo Therapeutics, Inc.",Healthcare,Biotechnology,"345 Park Avenue South 6th Floor New York, NY 10010 United States",https://www.lexeotx.com
LXFR,1349271000,Luxfer Holdings PLC,Luxfer Holdings PLC,Industrials,Specialty Industrial Machinery,"8989 North Port Washington Road Suite 211 Milwaukee, WI 53217 United States",https://www.luxfer.com
